Rating,Review,Comments
4,Wonderful,Awsm phone.. With long battery life... Fast chargingREAD MORE
4,Must buy!,NiceREAD MORE
5,Classy product,GoodREAD MORE
5,Brilliant,Super smartphone for gamingREAD MORE
4,Fabulous!,Value for money..READ MORE
4,Simply awesome,Wonderful phonrREAD MORE
5,Just okay,Display did not looking doodREAD MORE
4,Perfect product!,Best mobile for girlfriend 🙂😃😜READ MORE
4,Fair,Good mobileREAD MORE
5,Really Nice,Nice budget phoneREAD MORE
5,Worth every penny,Thank you realme for this awesome product.. Superb Phone In this price range...!!READ MORE
5,Value-for-money,The brightness shall be more.... to cope up with the sunlight... Otherwise best mobile...READ MORE
4,Super!,Good luckREAD MORE
5,Useless product,"This phone is not so good Phone but it have some issue. It have some battery issue and camera issue .,READ MORE"
4,Great product,Awesome mobile for my wifeREAD MORE
5,Perfect product!,Awesome mobile in this price. All the features are very good.READ MORE
5,Classy product,Best budget phone ever...Fantastic performance..Design is good ... Overall fabulous.READ MORE
5,Mind-blowing purchase,BestREAD MORE
5,Good quality product,NiceREAD MORE
4,Not good,Display was poor quality with compare than other mobiles even 480p range quality was also very low quality I am not satisfied with Realme Narzo 10 mobileREAD MORE
4,Brilliant,Good features 🤩🤩🤩READ MORE
5,Worth the money,GoodREAD MORE
5,Value-for-money,Nice productREAD MORE
5,Good quality product,I got this for mom and now my dad also wants the same phone.....READ MORE
5,Classy product,Exelent feature and lowest price... Best phoneREAD MORE
5,Must buy!,Osm setREAD MORE
5,Fair,Good mobile very less amountREAD MORE
4,Awesome,Overall it’s good for this price rangeREAD MORE
5,Pretty good,Good product in low custREAD MORE
4,Wonderful,Ek no phoneREAD MORE
5,Fair,"A great product to look on but when used, it turned out to be very slow which lagged and got hung on few occasions which is pathetic for a new phone and that too claiming to be game ready.Flipkart flash sale is simply pathetic and disgusting. The product got added to my cart and when I changed my payment from credit card to upi it shows me out of stock. Luckily one day I was able to order it.Product rating: 3Flipkart service: 2READ MORE"
5,Does the job,Totally wasteREAD MORE
5,Perfect product!,best phone but cod not available nowREAD MORE
4,Worth the money,Very good nice productsREAD MORE
5,Brilliant,NiceREAD MORE
4,Perfect product!,"Outstanding smartphone at this price range...Just go for it guys ...Its performance, battery, and camera is awesome..I love it very... Display is averageREAD MORE"
5,Delightful,Good mobileREAD MORE
5,Pretty good,NICEREAD MORE
5,Terrible product,The product worst not work for 7 days also dont buy the product from flipkart they are doing the fraud with all the peopleREAD MORE
5,Excellent,GoodREAD MORE
5,Good choice,okREAD MORE
4,Bad quality,"Fast charging not working,charging in slow modeREAD MORE"
4,Brilliant,Super phoneREAD MORE
5,Value-for-money,Value for money but go for Indian make brand unfortunately I have to take this one...do not buy Chinese product and how they can write it's Indian madeREAD MORE
5,Awesome,In this price range  better product.Thnak u flipkartREAD MORE
5,Classy product,Everything is very good in this smart phone except many pre-installed banned Chinese apps.READ MORE
5,Pretty good,Best phone 👌READ MORE
4,Best in the market!,GoodREAD MORE
4,Awesome,GoodREAD MORE
5,Value-for-money,1. Display is average i mean brightness.2. Battery performance is good.3. Camera 3*.4. Total rating 3READ MORE
5,Perfect product!,NiceREAD MORE
5,Super!,PreferredREAD MORE
5,Value-for-money,High performance smartphoneREAD MORE
5,Very Good,Average good ...READ MORE
5,Really Nice,Good productREAD MORE
5,Very Good,GoodREAD MORE
5,Just wow!,GoodREAD MORE
5,Great product,Awesome productsREAD MORE
5,Worth the money,This mobile is gud one n worthy. Go for it.READ MORE
5,Brilliant,Very goodREAD MORE
5,Great product,The phone has been an absolute treat . And get ting it through flash sale in Flipkart has added smile to happiness .READ MORE
5,Worth every penny,Are u a gaming freak then u selected the best product.... Its osm.... U won't be saying that my money has been wasted after using this...READ MORE
5,Mind-blowing purchase,I Think this is the best phone under 13k Value for money.READ MORE
4,Wonderful,Good in the price rangeREAD MORE
5,Highly recommended,GoodREAD MORE
5,Good quality product,Superb phone in this price segmentREAD MORE
5,Terrific purchase,Good quality productREAD MORE
4,Wonderful,AwesomeREAD MORE
4,Wonderful,Good value for money productsREAD MORE
4,Worth every penny,Excellent job to flipkart teamREAD MORE
4,Worth the money,Nice mobileREAD MORE
5,Classy product,NiceREAD MORE
5,Highly recommended,Best mobile in this range. Overall performance is Nice.READ MORE
4,Waste of money!,Camera:not good ..just ok (mention 48mp camera but pics like 8mp)Display:very poor (not possible to use phone in sunlight because brightness is very very very less)READ MORE
5,Fabulous!,Sooo goodREAD MORE
3,Awesome,Good nice productREAD MORE
5,Classy product,Good oneREAD MORE
5,Really Nice,Amazing phone 👍 best valueREAD MORE
5,Good choice,"GoodNice product, value for money 👍👍READ MORE"
5,Terrific,GudREAD MORE
5,Must buy!,"Although it was a Terrific purchase. Delivered in 2 daysPROS1) Battery- I am not a pubg user so onscreen timings can go upto 9.30 hours including normal gaming, videos with wifi on.2) Internal Memory- Massive 128 GB, Those who save lots n lots of movies and webseries in their phones, it's a great choice and yes everyone is saying it's not Full HD so honestly I did not find any thing that regret me. Practically many people watches videos at 480 p or 720 p. 3 Built and Design- I would say i...READ MORE"
5,Delightful,Everything fine except Display is averageREAD MORE
4,Best in the market!,Value for moneyREAD MORE
5,Just wow!,Excellent camera quality like DSLR superbREAD MORE
5,Wonderful,NiceREAD MORE
5,Wonderful,Very good productREAD MORE
5,Great product,Nice very good mobileREAD MORE
3,Slightly disappointed,Mobile automatically switch off one day three ya four timesREAD MORE
5,Excellent,OkREAD MORE
5,Very poor,Not goodREAD MORE
5,Awesome,Superb camera qualityREAD MORE
4,Must buy!,Product is too good as compare to the priceREAD MORE
3,Brilliant,"Very good phone in 12k budget all features are performance good battery backup ,camera & storage etc..READ MORE"
5,Excellent,Awesome productREAD MORE
4,Awesome,Good performance and nice designREAD MORE
5,Best in the market!,Very goodREAD MORE
5,Good quality product,SuperREAD MORE
5,Awesome,Good for this range. Battery backup is good camera 📷 👌Performance is good for mid  range mobileREAD MORE
4,Awesome,Overall  this price range top 1 mobile marji 10 CamaraRamRomBuild qualityClrMy mark is 09/10READ MORE
3,Worth every penny,Value for moneyREAD MORE
5,Just wow!,Go for blue colourREAD MORE
5,Just okay,Selfi camera not good ..48mp mode only jock photo clearity is sameREAD MORE
5,Good choice,Battery is not upto the mark. Overall it is a good productREAD MORE
5,Awesome,just awsome ❤️READ MORE
5,Must buy!,Toh goodREAD MORE
4,Mind-blowing purchase,Resonable priceREAD MORE
5,Must buy!,Amazing product.READ MORE
5,Delightful,Excellent ProductREAD MORE
5,Simply awesome,Nice mobileREAD MORE
4,Terrific,GoodREAD MORE
4,Pretty good,It's good but not too good.READ MORE
5,Value-for-money,Camera is good and performance very good battery 👍READ MORE
5,Wonderful,Very good mobileREAD MORE
5,Excellent,Good phone at this priceREAD MORE
3,Wonderful,Pros:1.Prefomance2.Camera3.Design4.Battery life5.Ram managementCons:1.Fast charger not up to the mark(18w)2.Realme Ul bugs☹️READ MORE
5,Delightful,Product is awesomeREAD MORE
5,Really Nice,Best smartphone in 12000READ MORE
5,Highly recommended,NycREAD MORE
4,Worth the money,OkREAD MORE
3,Super!,Awesome phone is this budgetREAD MORE
5,Terrific,excellentREAD MORE
5,Delightful,NiceREAD MORE
5,Really Nice,Video calling is not functioningREAD MORE
4,Utterly Disappointed,Don't use china mobile. Be IndianREAD MORE
5,Decent product,Camera quality low. Photo zoom krne pr fat jata hREAD MORE
3,Delightful,Camera is average even 48 MP photos are not upto the mark.Display is average.READ MORE
5,Bad quality,display nd camera very poor quality  i am not satisfiedREAD MORE
4,Highly recommended,GoodREAD MORE
3,Highly recommended,BestREAD MORE
5,Terrific purchase,I love this phone  good  loking and styleREAD MORE
5,Mind-blowing purchase,Good phoneREAD MORE
5,Fair,The display and sound quality is not as expected and the phone starts lagging on day 1 itself..READ MORE
5,Slightly disappointed,"Camera is not up to the mark at this price range.Battery backup is good. Processor is average.The most disappointed thing is screen, brightness is very much low when you use in sunny days you are not able to see it properly.READ MORE"
4,Waste of money!,Processor is so badREAD MORE
4,Just wow!,Good qualityREAD MORE
5,Mind-blowing purchase,Nice phoneREAD MORE
5,Perfect product!,Osm phoneREAD MORE
4,Terrific,GoodREAD MORE
5,Great product,This phone is the bestest phone forever.READ MORE
5,Pretty good,Display quality is not up to mark Performance is SO SORAM management is not so goodBattery is great Camera is ok okREAD MORE
4,Brilliant,GoodREAD MORE
5,Good choice,"Nice mobile, but price littllbit higher side for this configuration. Overall okREAD MORE"
4,Worth the money,Nice go for itREAD MORE
4,Terrific,Nice phone in affordable price.READ MORE
5,Highly recommended,Awsm mobile phone in this rate.. great choice for low budget phoneREAD MORE
4,Nice,Nice but display is lighting lowREAD MORE
5,Must buy!,Nice product and delivery on timeREAD MORE
5,Super!,Very good product ..READ MORE
5,Delightful,Good in the price range ..so the ..average camera and display ...cannot be complained...Performance is good...Easy Battery back upto 1.5 days ..without gamingREAD MORE
5,Mind-blowing purchase,Value for moneyREAD MORE
5,Value-for-money,"Value for money,at this price phone is awesome with all the featuresREAD MORE"
5,Fabulous!,niceREAD MORE
4,Useless product,Display brightness very badREAD MORE
5,Classy product,Super product we'll good mobile 👍👍👌👌READ MORE
4,Perfect product!,It is good product.READ MORE
5,Best in the market!,This product is very good .READ MORE
4,Really Nice,Nice phone!READ MORE
4,Good,GoodREAD MORE
5,Good,GoodREAD MORE
5,Great product,Simply superbREAD MORE
4,Does the job,Not goodREAD MORE
5,Highly recommended,Good at this price range😇😇READ MORE
5,Awesome,Nice phoneREAD MORE
5,Terrific,Nice phoneREAD MORE
5,Wonderful,Good mobileREAD MORE
4,Bad quality,Display is not good and very bad camera quality.READ MORE
5,Super!,Quality of mobile best cempra super mobile love youREAD MORE
5,Wonderful,Very good phone in this price.Awesome camera and battery.READ MORE
5,Excellent,The camera is very good and the battery performance is also good. I really liked this phone.READ MORE
5,Just okay,My phone look like old  Because its glass already screechedAnd WhatsApp already installed 1st time shopped on Flipkart    I am satisfied with FlipkartREAD MORE
5,Decent product,That rear flash light was not necessary.READ MORE
5,Value-for-money,Nazaro 10 is very good and best phone I ever usedREAD MORE
4,Great product,"Nice phn .nice camera, battery backup is good.READ MORE"
4,Terrific purchase,Aswsome product at this priceThanks flipkart for fast deliveryREAD MORE
5,Good choice,Just okayREAD MORE
5,Super!,Very niceREAD MORE
5,Pretty good,I had expected an ear phone with this else everything is good.READ MORE
5,Excellent,Mast phoneREAD MORE
5,Best in the market!,Good phone for...this prizeREAD MORE
5,Worth every penny,GoodREAD MORE
5,Delightful,Good mob.READ MORE
5,Great product,Nice DeleviryREAD MORE
5,Delightful,Wonderful setREAD MORE
4,Don't waste your money,Value for money. Take it without thinking. It's best considering the current situation where no good phone is available with discount. You will not get 128gb in this prize range. Nice product. working fine and m happy with it. Thanks Flipkart.READ MORE
5,Terrible product,Prices to higher not goodREAD MORE
5,Does the job,Good mobileREAD MORE
5,Excellent,"Camera quality is low compared with other mobiles, huge storage 128GB, simply superb mobile with good battery capacityREAD MORE"
5,Pretty good,Super 1 more sell meREAD MORE
4,Great product,Good not badREAD MORE
5,Delightful,Best in market in this budget.READ MORE
4,Slightly disappointed,Look is not at all goodREAD MORE
5,Worthless,camera quality is very poor.display quality is very poor..battery quality is good..finger sensor slow...READ MORE
5,Brilliant,Very goodREAD MORE
5,Value-for-money,Good phone in this budgetREAD MORE
5,Wonderful,Good looking awesomeREAD MORE
5,Perfect product!,Good phone best for pubgREAD MORE
5,Must buy!,Very Nice phoneREAD MORE
5,Did not meet expectations,Flipkart is the worst site to by a product. 🤬READ MORE
4,Wonderful,Good productREAD MORE
3,Expected a better product,Camera is not goodREAD MORE
3,Really Nice,Budgeted mobileREAD MORE
5,Best in the market!,Brightness is very lowREAD MORE
5,Terrific purchase,Great prodectREAD MORE
5,Good choice,Thanks FlipkartREAD MORE
5,Worth the money,looking so beautiful realme narzo 10READ MORE
3,Excellent,Great performanceREAD MORE
4,Brilliantbest in the range,"best mobile in pricerange but lesser brightness , display problemREAD MORE"
5,Brilliant,GoodREAD MORE
5,Super!,Using it for 1 week..performance is good..camera is good..value for money..first realme phone..thanks flipkart..timely delivery..😀😀😀READ MORE
5,Value-for-money,Good phone...READ MORE
5,Just wow!,Good and best👍READ MORE
4,Terrific,Nice phone i like itREAD MORE
5,Good choice,Excellent phone on these price but flipkart service is too much irritating.READ MORE
3,Pretty good,"Excellent but screen size small and also display not upto expectations, battery is excellentREAD MORE"
5,Moderate,Camera quality worstedREAD MORE
4,Pretty good,GoodREAD MORE
5,Worth the money,Awesome mobile 👍👍👍READ MORE
5,Great product,Total value for money deviceREAD MORE
4,Fair,Heating issues display not upto the markREAD MORE
5,Good,"I'm giving a review after detailed usage:Battery lasts more than average but not as compared to 5000MaH in Samsung devices. Quad camera as mentioned but its not that good,Good for portraits and selfies.Processor is the main disadvantage for this mobile,The phone started hanging while using few apps simultaneously.This phone is good only for  normal usageEspecially not when you are a student:)Give a like if this was useful!!READ MORE"
5,Wonderful,Fabulous phone....READ MORE
