Rating,Review,Comments
5,Wonderful,"Beautiful macro shots, nice portrait photos, smooth display and most importantly great performance. A full package for them who are looking for mid ranged smartphones.READ MORE"
5,Brilliant,"Reviews about battery backup is at worse.but,it gives backup 8-9hrs with full charge of 100% at 60hz.(pubg -1 or 2hrs)(mobile data always on)at 120hz  battery backup is not good.fast charging & camera is awesome for this mobile.use gcam for perfect pictures.but in front cam (20+2 mp)2mp camera is for nothingjust for show.liquid cooling is also amazingthere is an led notification light at top right side to the speaker.hope,this will be enabled in future updates.this phone with ma...READ MORE"
5,Fabulous!,Awesome product👌👌 best camera👍 and super fast delivery😎. Thank you flipcart. I really loved it ❤READ MORE
5,Nice product,Good phone under budget. For someone who is not an extensive user this phone might be one of the best in the market. Although I want to call out the the photos clicked come out really well but are little saturated at most times. That being said the phone is good for this price point.READ MORE
4,Super!,"It's a fabulous phone in that price, i face 1/2 times bugs but it's not because of phone it's because of application which one downloaded, performance, camera , display it's a very good but little heat while gaming...You can buy this divice & you wont disappoint i think in this price range it's a good device now days he increase money but even it is a good one...READ MORE"
3,Delightful,"Camera : Awesome Camera Under 20K mobileDisplay:  Really smooth and impressive displayBattery: need to improve, draining fast, but fast charger                 working good.Performance: Amazing Performance with SD 730G, according to my opinion I m fully satisfied. Some people say it's heating problem at a gaming time but I m not found much heating so i feel normal heat , because this phone comes with liquid cooling system that is working good.Value for Money : After visiting more sites a...READ MORE"
4,Fabulous!,Very good product at this range gaming performance is very good camera is awesome and 4500 mah baterry performance is very good value for money go for it.READ MORE
4,Simply awesome,"This phone is the best choice for everyone who love photography....I really love this camera... Looking wise this is beautiful... Performance is also good... Battery I must say average, but overall this is the best mobile under 20000.120Hz refresh rate gives you a smooth feel & display is also nice.Just go for it..READ MORE"
5,Worth every penny,"This is an amazing phone if you are under a budget and looking for the best camera and gaming performance.The IPS display is of great quality.The battery life could have been better, which I think will improve with future updates.Overall a fantastic product for a great price.READ MORE"
5,Must buy!,Good phone with in this price range. I recommend to buy this phone and also this colour looks so gooodREAD MORE
5,Super!,Absolutely the best in the price segment! No complaints. Flagship standard performance at 17.5k is with 120hz refresh rate is quite stunning. Love this product! Great work Xiaomi. Great service flipkart!READ MORE
5,Just wow!,"M giving review after 10 days of use.Everything good in it.Camera back z superb. Front also good. Many features / mode are given inside the camera. Battery z good. Very first charging. I don't know why some people are writing about battery fast drainage which I couldn't feel. U hv to turn on battery saver always. Keep 60 hz refresh rate display. Keep gps , sync off. Some apps consume battery automatically. U hv to turn off autostart for those apps. Always clear cache . Optimize your ba...READ MORE"
5,Awesome,"Really awesome phone, Gorgeous display, good camera, amazing performance but Battery backup should be better having 4500mah battery. Hopefully get improved by software update.READ MORE"
4,Super!,One of the best smart phone in this price segment. Like it.. ❤. And thank you to flipkart for fastest delivery....READ MORE
4,Worth every penny,Works efficiently good and some of the points that touched my heart are......the display of 120 hz which works like butter.... And also the camera is quite decent... Battery plays the major role in the world of smartphones and poco proved that... Overall the phone is quite decent if your budget is below 20k then this can be the best one... But the only minor con is that when you play a game in this like pubg or cod then a part of your palm will cover the speakers which led to break the noise ...READ MORE
5,Best in the market!,"Great phone with all features in this price, 730G processor is awesome, Battery is good am getting backup of 24 hours, everyday am charging after 24 hours with 40% charge left. Side mount finger print sensor is too fast. Face unlock is not so secure. Camera is fabulous with 64MP we can take pictures so good. Overall it is a best buy in this price range.READ MORE"
5,Delightful,"over sensitive touch tall phone not ideal for gaming like pubgm, 730G performs well ,pubgm creats good color and game booster  produces more enhanced color .battery isnt going  well even after updates and takes 80-85 minutes from 0-100 charge.this phone too have battery bug like rest of Mi lineup .it wil stuck aT 99%. need to plug out and in repeatedly for optimum charging.READ MORE"
5,Nice,"First of all, I want to request everyone to don't purchase any product from Flipkart unless you have full confidence with the product quality. Even if reviews of the product is showing something bad then don't buy it because flipkart never replace or refund you untill you face something damaged like broken etc. Now review of the product. Its my suggestion to heavy gamers don't buy it . It's not worthy as per it's specifications. Cons.1. Though gaming graphics quality is good but it's not...READ MORE"
